paper_id,title,authors,venue,year,primary_category,topics,pdf_filename,pdf_path,abs_url,pdf_url
2002.08909,REALM: Retrieval-Augmented Language Model Pre-Training,Kelvin Guu; Kenton Lee; Zora Tung; Panupong Pasupat; Ming-Wei Chang,,2020,cs.CL,"cs.CL, cs.LG",2002.08909.pdf,data/papers/2002.08909.pdf,https://arxiv.org/abs/2002.08909,https://arxiv.org/pdf/2002.08909
2004.04906,Dense Passage Retrieval for Open-Domain Question Answering,Vladimir Karpukhin; Barlas Oğuz; Sewon Min; Patrick Lewis; Ledell Wu; Sergey Edunov; Danqi Chen; Wen-tau Yih,,2020,cs.CL,cs.CL,2004.04906.pdf,data/papers/2004.04906.pdf,https://arxiv.org/abs/2004.04906,https://arxiv.org/pdf/2004.04906
2005.11401,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,Patrick Lewis; Ethan Perez; Aleksandra Piktus; Fabio Petroni; Vladimir Karpukhin; Naman Goyal; Heinrich Küttler; Mike Lewis; Wen-tau Yih; Tim Rocktäschel; Sebastian Riedel; Douwe Kiela,,2020,cs.CL,"cs.CL, cs.LG",2005.11401.pdf,data/papers/2005.11401.pdf,https://arxiv.org/abs/2005.11401,https://arxiv.org/pdf/2005.11401
2005.14165,Language Models are Few-Shot Learners,Tom B. Brown; Benjamin Mann; Nick Ryder; Melanie Subbiah; Jared Kaplan; Prafulla Dhariwal; Arvind Neelakantan; Pranav Shyam; Girish Sastry; Amanda Askell; Sandhini Agarwal; Ariel Herbert-Voss; Gretchen Krueger; Tom Henighan; Rewon Child; Aditya Ramesh; Daniel M. Ziegler; Jeffrey Wu; Clemens Winter; Christopher Hesse; Mark Chen; Eric Sigler; Mateusz Litwin; Scott Gray; Benjamin Chess; Jack Clark; Christopher Berner; Sam McCandlish; Alec Radford; Ilya Sutskever; Dario Amodei,,2020,cs.CL,cs.CL,2005.14165.pdf,data/papers/2005.14165.pdf,https://arxiv.org/abs/2005.14165,https://arxiv.org/pdf/2005.14165
2006.15720,Progressive Generation of Long Text with Pretrained Language Models,Bowen Tan; Zichao Yang; Maruan AI-Shedivat; Eric P. Xing; Zhiting Hu,,2020,cs.CL,"cs.CL, cs.LG",2006.15720.pdf,data/papers/2006.15720.pdf,https://arxiv.org/abs/2006.15720,https://arxiv.org/pdf/2006.15720
2007.01282,Leveraging Passage Retrieval with Generative Models for Open Domain Question Answering,Gautier Izacard; Edouard Grave,,2020,cs.CL,"cs.CL, cs.LG",2007.01282.pdf,data/papers/2007.01282.pdf,https://arxiv.org/abs/2007.01282,https://arxiv.org/pdf/2007.01282
2007.08124,LogiQA: A Challenge Dataset for Machine Reading Comprehension with Logical Reasoning,Jian Liu; Leyang Cui; Hanmeng Liu; Dandan Huang; Yile Wang; Yue Zhang,,2020,cs.CL,cs.CL,2007.08124.pdf,data/papers/2007.08124.pdf,https://arxiv.org/abs/2007.08124,https://arxiv.org/pdf/2007.08124
2008.02637,Question and Answer Test-Train Overlap in Open-Domain Question Answering Datasets,Patrick Lewis; Pontus Stenetorp; Sebastian Riedel,,2020,cs.CL,"cs.CL, cs.AI",2008.02637.pdf,data/papers/2008.02637.pdf,https://arxiv.org/abs/2008.02637,https://arxiv.org/pdf/2008.02637
2009.03300,Measuring Massive Multitask Language Understanding,Dan Hendrycks; Collin Burns; Steven Basart; Andy Zou; Mantas Mazeika; Dawn Song; Jacob Steinhardt,,2020,cs.CY,"cs.CY, cs.AI, cs.CL, cs.LG",2009.03300.pdf,data/papers/2009.03300.pdf,https://arxiv.org/abs/2009.03300,https://arxiv.org/pdf/2009.03300
2009.10855,Controlling Style in Generated Dialogue,Eric Michael Smith; Diana Gonzalez-Rico; Emily Dinan; Y-Lan Boureau,,2020,cs.CL,cs.CL,2009.10855.pdf,data/papers/2009.10855.pdf,https://arxiv.org/abs/2009.10855,https://arxiv.org/pdf/2009.10855
2010.00904,Autoregressive Entity Retrieval,Nicola De Cao; Gautier Izacard; Sebastian Riedel; Fabio Petroni,,2020,cs.CL,"cs.CL, cs.IR, cs.LG, stat.ML",2010.00904.pdf,data/papers/2010.00904.pdf,https://arxiv.org/abs/2010.00904,https://arxiv.org/pdf/2010.00904
2012.04584,Distilling Knowledge from Reader to Retriever for Question Answering,Gautier Izacard; Edouard Grave,,2020,cs.CL,"cs.CL, cs.LG",2012.04584.pdf,data/papers/2012.04584.pdf,https://arxiv.org/abs/2012.04584,https://arxiv.org/pdf/2012.04584
2101.00190,Prefix-Tuning: Optimizing Continuous Prompts for Generation,Xiang Lisa Li; Percy Liang,,2021,cs.CL,cs.CL,2101.00190.pdf,data/papers/2101.00190.pdf,https://arxiv.org/abs/2101.00190,https://arxiv.org/pdf/2101.00190
2101.05779,Structured Prediction as Translation between Augmented Natural Languages,Giovanni Paolini; Ben Athiwaratkun; Jason Krone; Jie Ma; Alessandro Achille; Rishita Anubhai; Cicero Nogueira dos Santos; Bing Xiang; Stefano Soatto,International Conference on Learning Representations (ICLR) 2021,2021,cs.LG,"cs.LG, cs.CL",2101.05779.pdf,data/papers/2101.05779.pdf,https://arxiv.org/abs/2101.05779,https://arxiv.org/pdf/2101.05779
2102.07350,Prompt Programming for Large Language Models: Beyond the Few-Shot Paradigm,Laria Reynolds; Kyle McDonell,,2021,cs.CL,"cs.CL, cs.AI",2102.07350.pdf,data/papers/2102.07350.pdf,https://arxiv.org/abs/2102.07350,https://arxiv.org/pdf/2102.07350
2103.00020,Learning Transferable Visual Models From Natural Language Supervision,Alec Radford; Jong Wook Kim; Chris Hallacy; Aditya Ramesh; Gabriel Goh; Sandhini Agarwal; Girish Sastry; Amanda Askell; Pamela Mishkin; Jack Clark; Gretchen Krueger; Ilya Sutskever,,2021,cs.CV,"cs.CV, cs.LG",2103.00020.pdf,data/papers/2103.00020.pdf,https://arxiv.org/abs/2103.00020,https://arxiv.org/pdf/2103.00020
2103.08493,How Many Data Points is a Prompt Worth?,Teven Le Scao; Alexander M. Rush,,2021,cs.LG,cs.LG,2103.08493.pdf,data/papers/2103.08493.pdf,https://arxiv.org/abs/2103.08493,https://arxiv.org/pdf/2103.08493
2103.10385,"GPT Understands, Too",Xiao Liu; Yanan Zheng; Zhengxiao Du; Ming Ding; Yujie Qian; Zhilin Yang; Jie Tang,,2021,cs.CL,"cs.CL, cs.LG",2103.10385.pdf,data/papers/2103.10385.pdf,https://arxiv.org/abs/2103.10385,https://arxiv.org/pdf/2103.10385
2104.07857,ZeRO-Infinity: Breaking the GPU Memory Wall for Extreme Scale Deep Learning,Samyam Rajbhandari; Olatunji Ruwase; Jeff Rasley; Shaden Smith; Yuxiong He,,2021,cs.DC,"cs.DC, cs.AI, cs.LG, cs.PF",2104.07857.pdf,data/papers/2104.07857.pdf,https://arxiv.org/abs/2104.07857,https://arxiv.org/pdf/2104.07857
2104.08773,Cross-Task Generalization via Natural Language Crowdsourcing Instructions,Swaroop Mishra; Daniel Khashabi; Chitta Baral; Hannaneh Hajishirzi,,2021,cs.CL,"cs.CL, cs.AI, cs.CV, cs.LG",2104.08773.pdf,data/papers/2104.08773.pdf,https://arxiv.org/abs/2104.08773,https://arxiv.org/pdf/2104.08773
2104.09864,RoFormer: Enhanced Transformer with Rotary Position Embedding,Jianlin Su; Yu Lu; Shengfeng Pan; Ahmed Murtadha; Bo Wen; Yunfeng Liu,,2021,cs.CL,"cs.CL, cs.AI, cs.LG",2104.09864.pdf,data/papers/2104.09864.pdf,https://arxiv.org/abs/2104.09864,https://arxiv.org/pdf/2104.09864
2105.04371,Poolingformer: Long Document Modeling with Pooling Attention,Hang Zhang; Yeyun Gong; Yelong Shen; Weisheng Li; Jiancheng Lv; Nan Duan; Weizhu Chen,,2021,cs.CL,cs.CL,2105.04371.pdf,data/papers/2105.04371.pdf,https://arxiv.org/abs/2105.04371,https://arxiv.org/pdf/2105.04371
2105.09122,The CKM Phase and $\barθ$ in Nelson-Barr Models,Alessandro Valenti; Luca Vecchi,,2021,hep-ph,hep-ph,2105.09122.pdf,data/papers/2105.09122.pdf,https://arxiv.org/abs/2105.09122,https://arxiv.org/pdf/2105.09122
2106.00882,Efficient Passage Retrieval with Hashing for Open-domain Question Answering,Ikuya Yamada; Akari Asai; Hannaneh Hajishirzi,,2021,cs.CL,"cs.CL, cs.IR",2106.00882.pdf,data/papers/2106.00882.pdf,https://arxiv.org/abs/2106.00882,https://arxiv.org/pdf/2106.00882
2106.09685,LoRA: Low-Rank Adaptation of Large Language Models,Edward J. Hu; Yelong Shen; Phillip Wallis; Zeyuan Allen-Zhu; Yuanzhi Li; Shean Wang; Lu Wang; Weizhu Chen,,2021,cs.CL,"cs.CL, cs.AI, cs.LG",2106.09685.pdf,data/papers/2106.09685.pdf,https://arxiv.org/abs/2106.09685,https://arxiv.org/pdf/2106.09685
2107.03374,Evaluating Large Language Models Trained on Code,Mark Chen; Jerry Tworek; Heewoo Jun; Qiming Yuan; Henrique Ponde de Oliveira Pinto; Jared Kaplan; Harri Edwards; Yuri Burda; Nicholas Joseph; Greg Brockman; Alex Ray; Raul Puri; Gretchen Krueger; Michael Petrov; Heidy Khlaaf; Girish Sastry; Pamela Mishkin; Brooke Chan; Scott Gray; Nick Ryder; Mikhail Pavlov; Alethea Power; Lukasz Kaiser; Mohammad Bavarian; Clemens Winter; Philippe Tillet; Felipe Petroski Such; Dave Cummings; Matthias Plappert; Fotios Chantzis; Elizabeth Barnes; Ariel Herbert-Voss; William Hebgen Guss; Alex Nichol; Alex Paino; Nikolas Tezak; Jie Tang; Igor Babuschkin; Suchir Balaji; Shantanu Jain; William Saunders; Christopher Hesse; Andrew N. Carr; Jan Leike; Josh Achiam; Vedant Misra; Evan Morikawa; Alec Radford; Matthew Knight; Miles Brundage; Mira Murati; Katie Mayer; Peter Welinder; Bob McGrew; Dario Amodei; Sam McCandlish; Ilya Sutskever; Wojciech Zaremba,,2021,cs.LG,cs.LG,2107.03374.pdf,data/papers/2107.03374.pdf,https://arxiv.org/abs/2107.03374,https://arxiv.org/pdf/2107.03374
2107.11817,Go Wider Instead of Deeper,Fuzhao Xue; Ziji Shi; Futao Wei; Yuxuan Lou; Yong Liu; Yang You,,2021,cs.LG,"cs.LG, cs.AI, cs.CV",2107.11817.pdf,data/papers/2107.11817.pdf,https://arxiv.org/abs/2107.11817,https://arxiv.org/pdf/2107.11817
2108.01552,Online Estimation of Diameter at Breast Height (DBH) of Forest Trees Using a Handheld LiDAR,Alexander Proudman; Milad Ramezani; Maurice Fallon,,2021,eess.IV,eess.IV,2108.01552.pdf,data/papers/2108.01552.pdf,https://arxiv.org/abs/2108.01552,https://arxiv.org/pdf/2108.01552
